,HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.eventId,Input.summaryId,Input.qIdList,Input.summary_text,Input.statement_1,Input.statement_2,Input.statement_3,Input.statement_4,Input.statement_5,Input.statement_6,Input.statement_7,Input.statement_8,Input.statement_9,Input.statement_10,Input.statement_11,Input.statement_12,Input.statement_13,Input.statement_14,Input.statement_15,Input.statement_16,Answer.S10Answer,Answer.S11Answer,Answer.S12Answer,Answer.S13Answer,Answer.S14Answer,Answer.S15Answer,Answer.S16Answer,Answer.S1Answer,Answer.S2Answer,Answer.S3Answer,Answer.S4Answer,Answer.S5Answer,Answer.S6Answer,Answer.S7Answer,Answer.S8Answer,Answer.S9Answer,Answer.feedback,Approve,Reject
134,3QGHA0EA1NO18LNI7ZBBLMA4FOXWB8,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 18:55:54 PDT 2020,2,BatchId:4050583;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 18:55:54 PDT 2020,,,3J2UYBXQQQ05G32W936JSVBUZXW06K,AHKYVHP6591H8,Submitted,2020-05-23 22:11:23,2020-05-23 22:36:40,Tue May 26 22:36:40 PDT 2020,,,,1517,100% (31/31),100% (31/31),100% (31/31),cnndm3152,t5_out_base,"['1440', '1441', '1442', '1443', '1444', '1445', '1446', '1447', '1448', '1449', '1450', '1451', '1452', '1453', '1454', '1455']","The 21 - year - old singer argued with security after being stopped at the artists ' entrance where Drake was performing at the event in Indio , California . A video obtained by TMZ appears to show Bieber being put in a chokehold and escorted from the area .",Bieber is the singer.,Singer/Bieber arrived at the artists' entrance.,Singer/Bieber tried to gain entry to Drake's gig .,Security said area was at full capacity.,Security denied admission.,A row erupted.,A staffer tried to get singer/Bieber into the gig .,That staffer was a Coachella staffer .,Security intervened.,Security put singer/Bieber in chokehold.,Security removed singer/Bieber from the area .,Admission was denied to singer/Bieber.,The security was festival security.,BLANK,BLANK,BLANK,p,p,p,n,n,n,n,p,p,p,n,n,n,n,n,p,{},,
135,3QGHA0EA1NO18LNI7ZBBLMA4FOXWB8,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 18:55:54 PDT 2020,2,BatchId:4050583;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 18:55:54 PDT 2020,,,3TE3O85735W5YW3UGEDVMEV5SIVR2U,A2BCNRHZU9V7C4,Submitted,2020-05-23 22:30:49,2020-05-23 22:40:08,Tue May 26 22:40:08 PDT 2020,,,,559,0% (0/0),0% (0/0),0% (0/0),cnndm3152,t5_out_base,"['1440', '1441', '1442', '1443', '1444', '1445', '1446', '1447', '1448', '1449', '1450', '1451', '1452', '1453', '1454', '1455']","The 21 - year - old singer argued with security after being stopped at the artists ' entrance where Drake was performing at the event in Indio , California . A video obtained by TMZ appears to show Bieber being put in a chokehold and escorted from the area .",Bieber is the singer.,Singer/Bieber arrived at the artists' entrance.,Singer/Bieber tried to gain entry to Drake's gig .,Security said area was at full capacity.,Security denied admission.,A row erupted.,A staffer tried to get singer/Bieber into the gig .,That staffer was a Coachella staffer .,Security intervened.,Security put singer/Bieber in chokehold.,Security removed singer/Bieber from the area .,Admission was denied to singer/Bieber.,The security was festival security.,BLANK,BLANK,BLANK,p,p,p,p,n,n,n,p,p,p,n,p,n,n,n,p,{},,
136,3RIHDBQ1OIMFUMWQ3PFKYZBBCZOHMI,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 18:55:53 PDT 2020,2,BatchId:4050583;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 18:55:53 PDT 2020,,,3K4J6M3CXJH3E9PKDICYTS0W2XFAGR,A1A3J5IXCM8A7X,Submitted,2020-05-23 22:56:48,2020-05-23 22:58:25,Tue May 26 22:58:25 PDT 2020,,,,97,0% (0/0),0% (0/0),0% (0/0),cnndm5476,t5_out_base,"['0', '1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15']","Kevin Carr set off from Haytor in Dartmoor in July 2013 and has run 16 marathons a day since . The 35 - year - old is set to complete his 16,300 - mile round - the - world journey on Thursday in Devon . He has covered an estimated 36,000,000 steps over the past 19 months . Mr Carr will beat the current record held by Australian ultramarathon runner Tom Denniss , by 24 Hours .",Kevin Carr set off on his journey from Haytor.,Kevin Carr set off on his journey from Dartmoor.,Kevin Carr set off on his journey in July 2013.,Kevin Carr is less than 24 hours away from completing his trip.,Kevin Carr ran around the world unsupported.,Kevin Carr ran with his tent.,Kevin Carr is set to break the previous record.,Kevin Carr is set to break the record by 24 hours.,The previous record was held by an Australian.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,n,n,n,p,p,p,{},,
137,3RIHDBQ1OIMFUMWQ3PFKYZBBCZOHMI,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 18:55:53 PDT 2020,2,BatchId:4050583;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 18:55:53 PDT 2020,,,3ZY8KE4ISOREJMMWR986JTIBTTGQVS,A1G7GSCKWC9UBC,Submitted,2020-05-23 21:26:46,2020-05-23 21:27:53,Tue May 26 21:27:53 PDT 2020,,,,67,0% (0/0),0% (0/0),0% (0/0),cnndm5476,t5_out_base,"['0', '1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15']","Kevin Carr set off from Haytor in Dartmoor in July 2013 and has run 16 marathons a day since . The 35 - year - old is set to complete his 16,300 - mile round - the - world journey on Thursday in Devon . He has covered an estimated 36,000,000 steps over the past 19 months . Mr Carr will beat the current record held by Australian ultramarathon runner Tom Denniss , by 24 Hours .",Kevin Carr set off on his journey from Haytor.,Kevin Carr set off on his journey from Dartmoor.,Kevin Carr set off on his journey in July 2013.,Kevin Carr is less than 24 hours away from completing his trip.,Kevin Carr ran around the world unsupported.,Kevin Carr ran with his tent.,Kevin Carr is set to break the previous record.,Kevin Carr is set to break the record by 24 hours.,The previous record was held by an Australian.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,n,n,n,p,p,p,{},,
138,3ROUCZ908JIDM63PKIPNACXHJLHOOS,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 18:55:51 PDT 2020,2,BatchId:4050583;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 18:55:51 PDT 2020,,,33ISQZVXPUAEQC6DVAC69W5547SCC3,A2IMAGGCST8170,Submitted,2020-05-23 20:08:11,2020-05-23 20:09:15,Tue May 26 20:09:15 PDT 2020,,,,64,0% (0/0),0% (0/0),0% (0/0),cnndm2065,t5_out_base,"['1408', '1409', '1410', '1411', '1412', '1413', '1414', '1415', '1416', '1417', '1418', '1419', '1420', '1421', '1422', '1423']","Abby Bishop was just 24 when she took in her two - day - old niece Zala . Now 20 months old , Zala follows Bishop as she travels the world playing for professional teams , and will go with her to the U.S. This may when she starts playing for the Seattle Storm in the WNBA . Bishop had planned to spend a few years living in Europe full - time playing basketball , but she had to adjust her plans to do what was best for Zala .",Abby Bishop took in her niece,Niece is named Zala,Niece / Zala was two days old when Abby Bishop took her in,Abby Bishop took in her niece in August 2013,Niece / Zala is now 20 months old,Niece / Zala follows Bishop as she travels the world,Abby Bishop travels the world,Abby Bishop travels for professional basketball teams,Abby Bishop said taking in her niece / Zala was a big decision,Abby Bishop said that she wouldn't change anything,Niece / Zala will go with Abby Bishop when she starts playing in the U.S. WNBA,Abby Bishop will play for the U.S. WNBA in May,BLANK,BLANK,BLANK,BLANK,n,p,p,n,n,n,n,p,p,p,n,p,p,p,p,n,{},,
140,3S1L4CQSG1TUEPWVBW1FMN4Y23MFAY,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 18:55:55 PDT 2020,2,BatchId:4050583;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 18:55:55 PDT 2020,,,3IQ1VMJRYY8OZZ2CZC6O1BE9YKE9AT,A39XF45WLMIGX2,Submitted,2020-05-23 21:53:03,2020-05-23 21:55:26,Tue May 26 21:55:26 PDT 2020,,,,143,100% (2/2),100% (2/2),100% (2/2),cnndm19,t5_out_base,"['1456', '1457', '1458', '1459', '1460', '1461', '1462', '1463', '1464', '1465', '1466', '1467', '1468', '1469', '1470', '1471']","A volunteer deputy accidentally fires a handgun instead of a Taser , killing a man . Robert Bates said he meant to use his stun gun but ended up firing his handgun instead . Law enforcement experts say the gun should be holstered on the officer's dominant side .",An attorney says Robert Bates made an assumption.,An attorney says Robert Bates assumed the gun is a taser because Bates saw a laser sight on the gun .,Harris family lawyers say there are differences between the gun and Taser.,An officer in California made a statement in 2009.,An officer in California also said he mistakenly used his gun.,An officer in California also said he used his gun instead of a taser.,An attorney says Robert Bates thought the gun was a Taser.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,n,n,n,p,p,n,n,n,{},,
141,3S1L4CQSG1TUEPWVBW1FMN4Y23MFAY,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 18:55:55 PDT 2020,2,BatchId:4050583;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 18:55:55 PDT 2020,,,3X65QVEQI5B7TG0J8N55CFVSYGCCLP,A2GMGP393VX96T,Submitted,2020-05-23 21:11:45,2020-05-23 21:22:11,Tue May 26 21:22:11 PDT 2020,,,,626,0% (0/0),0% (0/0),0% (0/0),cnndm19,t5_out_base,"['1456', '1457', '1458', '1459', '1460', '1461', '1462', '1463', '1464', '1465', '1466', '1467', '1468', '1469', '1470', '1471']","A volunteer deputy accidentally fires a handgun instead of a Taser , killing a man . Robert Bates said he meant to use his stun gun but ended up firing his handgun instead . Law enforcement experts say the gun should be holstered on the officer's dominant side .",An attorney says Robert Bates made an assumption.,An attorney says Robert Bates assumed the gun is a taser because Bates saw a laser sight on the gun .,Harris family lawyers say there are differences between the gun and Taser.,An officer in California made a statement in 2009.,An officer in California also said he mistakenly used his gun.,An officer in California also said he used his gun instead of a taser.,An attorney says Robert Bates thought the gun was a Taser.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,{},,
142,3S8APUMBK17ZXZ1NHA1BHYO4KL7FBT,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 18:55:55 PDT 2020,2,BatchId:4050583;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 18:55:55 PDT 2020,,,32KTQ2V7RI3P10B1WFWTA299S0VM9G,AM7FYVGVOEP66,Submitted,2020-05-23 20:39:32,2020-05-23 20:40:22,Tue May 26 20:40:22 PDT 2020,,,,50,0% (0/0),0% (0/0),0% (0/0),cnndm9709,t5_out_base,"['1296', '1297', '1298', '1299', '1300', '1301', '1302', '1303', '1304', '1305', '1306', '1307', '1308', '1309', '1310', '1311']","In all 1,177 barrio 18 members were transferred from Izalco Jail to San Francisco Gotera . In a potentially incendiary move , Barrio 18 members at the jail will mix with their rivals from the hyper - violent Mara Salvatrucha gang , or M13 . They will all be classified not by their gang affiliation , but by how dangerous they are .",Members of Barrio 18 gang were handcuffed,Members of Barrio 18 gang were marched onto buses,Images show the members,Members of Barrio 18 gang were transferred to a different jail,Total 1177 members were transferred,"In the different jail, the members will mix with Mara Salvatrucha/their arch rival",The arch rival of the members of Barrio 18 gang is Mara Salvatrucha,The gang members will not be classified by gang affiliation,The gang members will now be classified by how dangerous they are,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,n,n,p,p,p,n,p,p,{},,
144,3SA4EMRVKZQA4PN7XX0R9B6PVNXP0K,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 18:55:56 PDT 2020,2,BatchId:4050583;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 18:55:56 PDT 2020,,,3HMVI3QICOG76CXKB55BPREX3YM1YD,A2PJBSDDN22XIX,Submitted,2020-05-23 20:43:29,2020-05-23 20:44:19,Tue May 26 20:44:19 PDT 2020,,,,50,0% (0/0),0% (0/0),0% (0/0),cnndm4043,t5_out_base,"['1568', '1569', '1570', '1571', '1572', '1573', '1574', '1575', '1576', '1577', '1578', '1579', '1580', '1581', '1582', '1583']",Resorts on Bulgaria's Black Sea coast offer best value in terms of meal out . Research into imaginary shopping basket shows total price of £ 37.39 . Bulgaria's most popular resort of Sunny Beach is a carbon copy of Spain .,Bulgaria's Black Sea has resorts,Black Sea resorts cheaper than hotspots in Italy,Black Sea resorts cheaper than hotspots in Spain,Black Sea resorts cheaper than hotspots in Turkey,Cheap prices in Bulgaria are driven by low exchange rates,Cheap prices in Bulgaria are driven by country's high inflation,It's most popular resort is Sunny Beach,The Sunny Beach resort copies resorts in Spain and Greece,Researchers found the cheapest destination,Researchers used imaginary shopping basket,Researchers used imaginary shopping basket to find cheapest destination,BLANK,BLANK,BLANK,BLANK,BLANK,p,n,n,n,n,n,n,p,n,n,n,n,n,n,n,n,{},,
146,3T2EL38U1Q831RUX0M4NIUJAAQ4QX7,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 18:55:53 PDT 2020,2,BatchId:4050583;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 18:55:53 PDT 2020,,,33TIN5LC09YPVH0FFIK44XWG1BL9Y7,A12ATVBE1I4567,Submitted,2020-05-23 22:42:37,2020-05-23 23:05:21,Tue May 26 23:05:21 PDT 2020,,,,1364,0% (0/0),0% (0/0),0% (0/0),cnndm10231,t5_out_base,"['544', '545', '546', '547', '548', '549', '550', '551', '552', '553', '554', '555', '556', '557', '558', '559']","' I feel very blessed the skate didn't Hit My Eye , ' Drew Miller said at practice on Wednesday . ' . Very Lucky ' skating with a full face mask during practice , the Detroit forward openly bore a gruesome red wound that required 50 to 60 stitches to close along multiple layers of skin . Miller was left with a gash across both sides of his eyelid and bruising below his right eye .",Drew Miller plays for Detroit Red Wings.,Drew Miller was caught by a skate.,Drew Miller was caught in the first period.,Detroit Red Wings played against Ottawa Senators.,The cut required stitches to close.,The cut required 50-60 stitches to close.,The cut did not damage Miller's eye.,The Detroit Red Wings lost 2-1.,The Detroit Red wings remain in third place.,The Detroit Red Wings play in the Atlantic Division.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,p,n,n,p,p,p,n,n,{},,
147,3T2EL38U1Q831RUX0M4NIUJAAQ4QX7,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 18:55:53 PDT 2020,2,BatchId:4050583;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 18:55:53 PDT 2020,,,340UGXU9D3P6BFTD8ISBTUF0WEGVUW,A1A3J5IXCM8A7X,Submitted,2020-05-23 20:29:34,2020-05-23 20:30:25,Tue May 26 20:30:25 PDT 2020,,,,51,0% (0/0),0% (0/0),0% (0/0),cnndm10231,t5_out_base,"['544', '545', '546', '547', '548', '549', '550', '551', '552', '553', '554', '555', '556', '557', '558', '559']","' I feel very blessed the skate didn't Hit My Eye , ' Drew Miller said at practice on Wednesday . ' . Very Lucky ' skating with a full face mask during practice , the Detroit forward openly bore a gruesome red wound that required 50 to 60 stitches to close along multiple layers of skin . Miller was left with a gash across both sides of his eyelid and bruising below his right eye .",Drew Miller plays for Detroit Red Wings.,Drew Miller was caught by a skate.,Drew Miller was caught in the first period.,Detroit Red Wings played against Ottawa Senators.,The cut required stitches to close.,The cut required 50-60 stitches to close.,The cut did not damage Miller's eye.,The Detroit Red Wings lost 2-1.,The Detroit Red wings remain in third place.,The Detroit Red Wings play in the Atlantic Division.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,n,n,p,p,p,n,n,{},,
148,3T5ZXGO9EICS6MUC14S8FFZLIQ2QZ4,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 18:55:54 PDT 2020,2,BatchId:4050583;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 18:55:54 PDT 2020,,,31N2WW6R9WEXGOU4TJR6OZMEV783F8,A12ATVBE1I4567,Submitted,2020-05-23 20:18:57,2020-05-23 20:47:09,Tue May 26 20:47:09 PDT 2020,,,,1692,0% (0/0),0% (0/0),0% (0/0),cnndm5231,t5_out_base,"['480', '481', '482', '483', '484', '485', '486', '487', '488', '489', '490', '491', '492', '493', '494', '495']","Using a human as their base , Pooches ace and Holly stood up high on their hind legs , with their front paws up .",Ace is a Border Collie.,Holly is a Border Collie.,The Border Collies (or Ace and Holly) were caught on camera.,The Border Collies performed a gravity defying feat.,The Border Collies were pooches.,The Border Collies / pooches stood on their hind legs.,The Border Collies stood on their owner/their trainer/Dai Aoki.,Dai Aoki is the trainer of the Border Collies/pooches.,Dai Aoki is the owner of the Border Collies/pooches.,The Border Collies have appeared in a number of videos.,The videos show the Border Collies showing off their tricks.,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,n,n,n,n,p,n,n,n,{},,
149,3T5ZXGO9EICS6MUC14S8FFZLIQ2QZ4,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 18:55:54 PDT 2020,2,BatchId:4050583;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 18:55:54 PDT 2020,,,3E13VNJ1NSJLGCIF7NJ833K9DFP1I8,A314XJY8V1YL12,Submitted,2020-05-23 20:48:58,2020-05-23 20:50:11,Tue May 26 20:50:11 PDT 2020,,,,73,0% (0/0),0% (0/0),0% (0/0),cnndm5231,t5_out_base,"['480', '481', '482', '483', '484', '485', '486', '487', '488', '489', '490', '491', '492', '493', '494', '495']","Using a human as their base , Pooches ace and Holly stood up high on their hind legs , with their front paws up .",Ace is a Border Collie.,Holly is a Border Collie.,The Border Collies (or Ace and Holly) were caught on camera.,The Border Collies performed a gravity defying feat.,The Border Collies were pooches.,The Border Collies / pooches stood on their hind legs.,The Border Collies stood on their owner/their trainer/Dai Aoki.,Dai Aoki is the trainer of the Border Collies/pooches.,Dai Aoki is the owner of the Border Collies/pooches.,The Border Collies have appeared in a number of videos.,The videos show the Border Collies showing off their tricks.,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,n,n,p,n,p,n,n,n,{},,
