,HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.eventId,Input.summaryId,Input.qIdList,Input.summary_text,Input.statement_1,Input.statement_2,Input.statement_3,Input.statement_4,Input.statement_5,Input.statement_6,Input.statement_7,Input.statement_8,Input.statement_9,Input.statement_10,Input.statement_11,Input.statement_12,Input.statement_13,Input.statement_14,Input.statement_15,Input.statement_16,Answer.S10Answer,Answer.S11Answer,Answer.S12Answer,Answer.S13Answer,Answer.S14Answer,Answer.S15Answer,Answer.S16Answer,Answer.S1Answer,Answer.S2Answer,Answer.S3Answer,Answer.S4Answer,Answer.S5Answer,Answer.S6Answer,Answer.S7Answer,Answer.S8Answer,Answer.S9Answer,Answer.feedback,Approve,Reject
94,3HUR21WDEYDCATLJRWLHVGMC9ZKYXH,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:14:25 PDT 2020,2,BatchId:4050532;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:14:25 PDT 2020,,,3FTYUGLFSZ93WJ3CGWK9FWHDXQ5D5J,AHKYVHP6591H8,Submitted,2020-05-23 18:05:28,2020-05-23 18:31:40,Tue May 26 18:31:40 PDT 2020,,,,1572,100% (31/31),100% (31/31),100% (31/31),cnndm7535,fast_abs_rl_out_rerank,"['512', '513', '514', '515', '516', '517', '518', '519', '520', '521', '522', '523', '524', '525', '526', '527']",Saudi Prince Alwaleed Bin Talal has pledged to give 100 Bentleys to Saudi pilots . Saudi prince has promised to give Free Bentley to every pilot . Prince Alwaleed Bin Talal promised to give each of the 100 fighter pilots . Saudi Arabian forces launched air strikes on Yemen a month ago . Prince Talal made the pledge on social media but the post has been deleted .,Air strikes were launched by Saudi forces.,Air strikes were launched a month ago.,Air strikes were launched against rebels.,Saudi forces have been beating back Shite Houthi.,Shite Houthis are rebels.,Shite Houthis are in Yemen.,Prince Alwaleed Bin Talal pledged Bentleys.,Prince Alwaleed Bin Talal pledged for pilots involved in bombings.,Prince Alwaleed Bin Talal / He pleged on Wednesday.,Prince Alwaleed Bin Talal / He pledged after bombing raids resumed.,Bombing raids resumed despite official announcement that they would be halted.,The official announcement came last night.,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,n,n,n,n,p,n,n,{},,
95,3HUR21WDEYDCATLJRWLHVGMC9ZKYXH,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:14:25 PDT 2020,2,BatchId:4050532;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:14:25 PDT 2020,,,3K3R2QNK8GR8E8GA5HNF1CQ35MEU9W,A12ATVBE1I4567,Submitted,2020-05-23 17:36:42,2020-05-23 17:56:28,Tue May 26 17:56:28 PDT 2020,,,,1186,0% (0/0),0% (0/0),0% (0/0),cnndm7535,fast_abs_rl_out_rerank,"['512', '513', '514', '515', '516', '517', '518', '519', '520', '521', '522', '523', '524', '525', '526', '527']",Saudi Prince Alwaleed Bin Talal has pledged to give 100 Bentleys to Saudi pilots . Saudi prince has promised to give Free Bentley to every pilot . Prince Alwaleed Bin Talal promised to give each of the 100 fighter pilots . Saudi Arabian forces launched air strikes on Yemen a month ago . Prince Talal made the pledge on social media but the post has been deleted .,Air strikes were launched by Saudi forces.,Air strikes were launched a month ago.,Air strikes were launched against rebels.,Saudi forces have been beating back Shite Houthi.,Shite Houthis are rebels.,Shite Houthis are in Yemen.,Prince Alwaleed Bin Talal pledged Bentleys.,Prince Alwaleed Bin Talal pledged for pilots involved in bombings.,Prince Alwaleed Bin Talal / He pleged on Wednesday.,Prince Alwaleed Bin Talal / He pledged after bombing raids resumed.,Bombing raids resumed despite official announcement that they would be halted.,The official announcement came last night.,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,n,n,n,n,p,n,n,{},,
96,3HXCEECSRQH1FOLYSE92S12NHZIYZE,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:14:25 PDT 2020,2,BatchId:4050532;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:14:25 PDT 2020,,,3ATTHHXXWFCT6D38EG4FYCOAIULXID,A12ATVBE1I4567,Submitted,2020-05-23 17:58:14,2020-05-23 18:46:43,Tue May 26 18:46:43 PDT 2020,,,,2909,0% (0/0),0% (0/0),0% (0/0),cnndm3789,fast_abs_rl_out_rerank,"['848', '849', '850', '851', '852', '853', '854', '855', '856', '857', '858', '859', '860', '861', '862', '863']",Justin Rose will try to take a leaf out of Rory mcilroy's book . Rose arrived at Augusta National having missed the cut in three tournaments . Justin Rose was unable to take victory at the Masters . Rose believes his finish of second at Augusta can boost his season with some big events ahead .,Justin Rose played at the Masters 2015.,Justin Rose's total has only been bettered six times at the The Masters.,Justin Rose hopes to take some titles across the year.,Justin Rose played at the Masters 2015 on 14-under-par.,Justin Rose finished as joint runner-up.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,{},,
98,3IKMEYR0M0JGP8T5ZSZXWID5YBAK2X,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:14:24 PDT 2020,2,BatchId:4050532;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:14:24 PDT 2020,,,3NAPMVF0Z13VGDJF70FPHX45R5972H,A12ATVBE1I4567,Submitted,2020-05-23 17:50:00,2020-05-23 18:06:08,Tue May 26 18:06:08 PDT 2020,,,,968,0% (0/0),0% (0/0),0% (0/0),cnndm5524,fast_abs_rl_out_rerank,"['608', '609', '610', '611', '612', '613', '614', '615', '616', '617', '618', '619', '620', '621', '622', '623']","The newly - opened Parisian Hotel , Maison Souquet , may just be the more provocative hotel . The plush velvet and gold - accented interiors are not to be missed . The City of Lights ' latest overnight offering takes a page from the Maisons closes . The property may be difficult to find , but it's worth the hunt . The famed Moulin Rouge is the perfect blend of opulent and edginess .",A hotel is designed by Jacques Garcia.,The hotel is opulent.,The hotel is edgy.,The hotel is inspired by the aesthetic of the Belle Epoque era.,The hotel is named Pigalle Haunt.,The hotel has Arabian decor.,The hotel has Napoleon III decor.,The hotel reminds of the cit's pleasure houses.,The hotel has a conservatory.,The conservatory is charming.,The conservatory is available for guest use.,The hotel has a library bar.,The hotel has a celestial spa.,The library bar is available for guest use.,The celestial spa is available for guest use.,The celestial spa is available for private rental.,n,n,n,n,n,n,n,n,p,p,n,n,n,n,n,n,{},,
99,3IKMEYR0M0JGP8T5ZSZXWID5YBAK2X,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:14:24 PDT 2020,2,BatchId:4050532;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:14:24 PDT 2020,,,3Z7VU45IP357B27P7R7U3YNZ9S4Z1G,AHKYVHP6591H8,Submitted,2020-05-23 17:30:44,2020-05-23 17:58:33,Tue May 26 17:58:33 PDT 2020,,,,1669,100% (31/31),100% (31/31),100% (31/31),cnndm5524,fast_abs_rl_out_rerank,"['608', '609', '610', '611', '612', '613', '614', '615', '616', '617', '618', '619', '620', '621', '622', '623']","The newly - opened Parisian Hotel , Maison Souquet , may just be the more provocative hotel . The plush velvet and gold - accented interiors are not to be missed . The City of Lights ' latest overnight offering takes a page from the Maisons closes . The property may be difficult to find , but it's worth the hunt . The famed Moulin Rouge is the perfect blend of opulent and edginess .",A hotel is designed by Jacques Garcia.,The hotel is opulent.,The hotel is edgy.,The hotel is inspired by the aesthetic of the Belle Epoque era.,The hotel is named Pigalle Haunt.,The hotel has Arabian decor.,The hotel has Napoleon III decor.,The hotel reminds of the cit's pleasure houses.,The hotel has a conservatory.,The conservatory is charming.,The conservatory is available for guest use.,The hotel has a library bar.,The hotel has a celestial spa.,The library bar is available for guest use.,The celestial spa is available for guest use.,The celestial spa is available for private rental.,n,n,n,n,n,n,n,n,p,p,n,n,n,n,n,n,{},,
100,3IYI9285XWOYC6FPE0OR7GMEVDNCJZ,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:14:22 PDT 2020,2,BatchId:4050532;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:14:22 PDT 2020,,,38BQUHLA91OS8NF7Y4FB7S4YNZ6MOJ,ALOYY3E72AQ1K,Submitted,2020-05-23 18:37:48,2020-05-23 18:39:05,Tue May 26 18:39:05 PDT 2020,,,,77,0% (0/0),0% (0/0),0% (0/0),cnndm9502,fast_abs_rl_out_rerank,"['1008', '1009', '1010', '1011', '1012', '1013', '1014', '1015', '1016', '1017', '1018', '1019', '1020', '1021', '1022', '1023']","The college student spotted the car on the streets of Mississauga , Canada , last autumn and began following his own vehicle . It was the first time Nasr had seen a street view car . His plan to get the all important ` selfie ' . But for Nasr Bitar , it was his time to shine .",Nasr Bitar spotted Google Street View car.,Nasr Bitar spotted Google Street View car driving around.,Nasr Bitar spotted Google Street View car last autumn.,Nasr Bitar decided it was ' his time to shine '.,Nasr Bitar followed in his car to get a selfie.,Nasr Bitar followed Google Street View car.,Nasr Bitar sensing the perfect moment in Mississauga.,Nasr Bitar got out and took the snap.,Picture of Nasr's selfie and the Street View Image was shared.,The image was shared 2.9 million times.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,p,n,p,n,{},,
101,3IYI9285XWOYC6FPE0OR7GMEVDNCJZ,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:14:22 PDT 2020,2,BatchId:4050532;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:14:22 PDT 2020,,,3HOSI13XH4CY0WI5V22SD855A7GDD4,A28TPZXB90CE1D,Submitted,2020-05-23 20:13:46,2020-05-23 20:14:39,Tue May 26 20:14:39 PDT 2020,,,,53,0% (0/0),0% (0/0),0% (0/0),cnndm9502,fast_abs_rl_out_rerank,"['1008', '1009', '1010', '1011', '1012', '1013', '1014', '1015', '1016', '1017', '1018', '1019', '1020', '1021', '1022', '1023']","The college student spotted the car on the streets of Mississauga , Canada , last autumn and began following his own vehicle . It was the first time Nasr had seen a street view car . His plan to get the all important ` selfie ' . But for Nasr Bitar , it was his time to shine .",Nasr Bitar spotted Google Street View car.,Nasr Bitar spotted Google Street View car driving around.,Nasr Bitar spotted Google Street View car last autumn.,Nasr Bitar decided it was ' his time to shine '.,Nasr Bitar followed in his car to get a selfie.,Nasr Bitar followed Google Street View car.,Nasr Bitar sensing the perfect moment in Mississauga.,Nasr Bitar got out and took the snap.,Picture of Nasr's selfie and the Street View Image was shared.,The image was shared 2.9 million times.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,n,p,p,p,n,p,n,{},,
102,3J9L0X0VEJAIKS8L9FXFUGFEROTW9X,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:14:26 PDT 2020,2,BatchId:4050532;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:14:26 PDT 2020,,,317HQ483ICGOUJP4CAH60AXCGGNNIV,ALOYY3E72AQ1K,Submitted,2020-05-23 19:33:09,2020-05-23 20:23:03,Tue May 26 20:23:03 PDT 2020,,,,2994,0% (0/0),0% (0/0),0% (0/0),cnndm5244,fast_abs_rl_out_rerank,"['16', '17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31']",Ben Flower does not believe he deserved the standing ovation . The Wales forward made his first appearance since he punched St Helens ' Lance Hohaia . Ben Flower does not believe he deserved the standing ovation . The Wales Forward in action during Wigan Warriors ' 30 - 20 victory against Warrington .,Ben Flower was banned for 6 months.,Ben Flower returned from ban.,Ben Flower returned on Thursday night.,Ben Flower is a forward.,Ben Flower plays for Wales.,Ben Flower had punched Lance Hohaia.,Lance Hohaia plays for St Helens,Ben Flower had punched in last season's grand final.,Ben Flower had punched in the opening moments of a match.,Ben Flower is a 27 year old.,Ben Flower received a brilliant reception.,Wigan played against Warrington.,Wigan won 30 - 20.,BLANK,BLANK,BLANK,n,p,p,p,n,n,n,n,p,n,p,p,p,p,n,n,{},,
103,3J9L0X0VEJAIKS8L9FXFUGFEROTW9X,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:14:26 PDT 2020,2,BatchId:4050532;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:14:26 PDT 2020,,,31QNSG6A5WH62SL4NHOQROH8D5H780,AM7FYVGVOEP66,Submitted,2020-05-23 20:21:25,2020-05-23 20:22:22,Tue May 26 20:22:22 PDT 2020,,,,57,0% (0/0),0% (0/0),0% (0/0),cnndm5244,fast_abs_rl_out_rerank,"['16', '17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31']",Ben Flower does not believe he deserved the standing ovation . The Wales forward made his first appearance since he punched St Helens ' Lance Hohaia . Ben Flower does not believe he deserved the standing ovation . The Wales Forward in action during Wigan Warriors ' 30 - 20 victory against Warrington .,Ben Flower was banned for 6 months.,Ben Flower returned from ban.,Ben Flower returned on Thursday night.,Ben Flower is a forward.,Ben Flower plays for Wales.,Ben Flower had punched Lance Hohaia.,Lance Hohaia plays for St Helens,Ben Flower had punched in last season's grand final.,Ben Flower had punched in the opening moments of a match.,Ben Flower is a 27 year old.,Ben Flower received a brilliant reception.,Wigan played against Warrington.,Wigan won 30 - 20.,BLANK,BLANK,BLANK,n,p,p,p,n,n,n,n,n,n,p,p,p,p,n,n,{},,
104,3JMNNNO3C5S7K8NMO6I0KT70LIJW25,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:14:23 PDT 2020,2,BatchId:4050532;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:14:23 PDT 2020,,,37TRT2X24VFIOLKDR2XXLGCIC6VJBB,A2PJBSDDN22XIX,Submitted,2020-05-23 19:00:01,2020-05-23 19:03:32,Tue May 26 19:03:32 PDT 2020,,,,211,0% (0/0),0% (0/0),0% (0/0),cnndm11049,fast_abs_rl_out_rerank,"['96', '97', '98', '99', '100', '101', '102', '103', '104', '105', '106', '107', '108', '109', '110', '111']","Mercedes - Benz Fashion Week Australia came to a close on Thursday night . Bigger was better this week with voluminous silhouettes appearing again . The Heels have been kicked off , the last bottle of champagne drunk , femail take a look back at the week . Make - up trends and accessories threatened to overshadow many of the designs . MBFWA featured loud prints , Metallic , intricate detailing in couture masterpieces .",Fashion Week was in Australia.,Mercedes-Benz Fashion Week was in Australia.,Fashion week was in 2015.,Fashion week ended on Thursday night.,Fashion week ended in Sydney.,Maticevski was a stand-out show.,Romance was born was a stand-out show.,Tome was a stand-out show.,Steven Khalil was a stand-out show.,Johanna Johnson was a stand-out show.,Sheer fabrics were recurring trends.,Metallic fabrics were recurring trends.,Slouchy silhouettes were recurring trends.,Voluminous silhouettes were recurring trends.,BLANK,BLANK,n,n,p,p,p,n,n,p,p,n,p,n,n,n,n,n,{},,
105,3JMNNNO3C5S7K8NMO6I0KT70LIJW25,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:14:23 PDT 2020,2,BatchId:4050532;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:14:23 PDT 2020,,,3ZSY5X72N2ZJ53SZ3CBSTRY8TM7ORB,AE3ZQZ2Z81Z11,Submitted,2020-05-23 18:51:11,2020-05-23 18:52:11,Tue May 26 18:52:11 PDT 2020,,,,60,0% (0/0),0% (0/0),0% (0/0),cnndm11049,fast_abs_rl_out_rerank,"['96', '97', '98', '99', '100', '101', '102', '103', '104', '105', '106', '107', '108', '109', '110', '111']","Mercedes - Benz Fashion Week Australia came to a close on Thursday night . Bigger was better this week with voluminous silhouettes appearing again . The Heels have been kicked off , the last bottle of champagne drunk , femail take a look back at the week . Make - up trends and accessories threatened to overshadow many of the designs . MBFWA featured loud prints , Metallic , intricate detailing in couture masterpieces .",Fashion Week was in Australia.,Mercedes-Benz Fashion Week was in Australia.,Fashion week was in 2015.,Fashion week ended on Thursday night.,Fashion week ended in Sydney.,Maticevski was a stand-out show.,Romance was born was a stand-out show.,Tome was a stand-out show.,Steven Khalil was a stand-out show.,Johanna Johnson was a stand-out show.,Sheer fabrics were recurring trends.,Metallic fabrics were recurring trends.,Slouchy silhouettes were recurring trends.,Voluminous silhouettes were recurring trends.,BLANK,BLANK,n,n,p,n,p,n,n,p,p,n,p,n,n,n,n,n,{},,
106,3JTPR5MT0W08O5CSHB1VUPGHIL1K5Y,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:14:25 PDT 2020,2,BatchId:4050532;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:14:25 PDT 2020,,,30X31N5D68E64EYB8I6FI6JZQ7BASB,AFQKLIYNCVZTL,Submitted,2020-05-23 17:33:06,2020-05-23 17:34:29,Tue May 26 17:34:29 PDT 2020,,,,83,0% (0/0),0% (0/0),0% (0/0),cnndm5558,fast_abs_rl_out_rerank,"['720', '721', '722', '723', '724', '725', '726', '727', '728', '729', '730', '731', '732', '733', '734', '735']","The Australian airline could be facing a massive # 20,000 fine . Fairfax published an internal memo sent by Captain Martin Gardiner . Qantas have been told they could loose Thier eight Heathrow landing strips . Qantas have slipped to an on time ranking of 75 out of 80 airlines .",Qantas' on time rating slipped.,"Qantas' on time rating is now 75th, out of the airlines using Heathrow .",There are 80 airlines using Heathrow .,Quantas airline could loose their landing strips at Heathrow airport.,Heathrow is a popular airport.,Quantas airline has eight landing strips at Heathrow airport.,Quantas airline is facing a fine.,"The fine that Quantas airline is facing is over 38,000 for every late flight.",The fine that Quantas airline is facing is applied to every late flight.,Qantas blamed air congestion.,Qantas blamed air congestion at Heathrow Airport.,Qantas blamed air congestion at Dubai Airport.,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,n,n,p,n,p,p,n,n,{},,
