,HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.eventId,Input.summaryId,Input.qIdList,Input.summary_text,Input.statement_1,Input.statement_2,Input.statement_3,Input.statement_4,Input.statement_5,Input.statement_6,Input.statement_7,Input.statement_8,Input.statement_9,Input.statement_10,Input.statement_11,Input.statement_12,Input.statement_13,Input.statement_14,Input.statement_15,Input.statement_16,Answer.S10Answer,Answer.S11Answer,Answer.S12Answer,Answer.S13Answer,Answer.S14Answer,Answer.S15Answer,Answer.S16Answer,Answer.S1Answer,Answer.S2Answer,Answer.S3Answer,Answer.S4Answer,Answer.S5Answer,Answer.S6Answer,Answer.S7Answer,Answer.S8Answer,Answer.S9Answer,Answer.feedback,Approve,Reject
92,3D3B8GE8A6FS0JBKXTJK2M7IYRQ9PF,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:15:26 PDT 2020,2,BatchId:4050534;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:15:26 PDT 2020,,,3LRLIPTPEVX8GVL339XDRKSP9DXAKT,A7NZ814Q5MX2R,Submitted,2020-05-23 17:28:00,2020-05-23 18:11:26,Tue May 26 18:11:26 PDT 2020,,,,2606,0% (0/0),0% (0/0),0% (0/0),cnndm4303,neusumm_out,"['1248', '1249', '1250', '1251', '1252', '1253', '1254', '1255', '1256', '1257', '1258', '1259', '1260', '1261', '1262', '1263']",Former Everton Chairman and Life President Sir Phillip Carter passed away on Thursday . He was 87 . Carter also served as President of the Football League and a vice-president of the Football Association . Former Everton chairman Sir Philip Carter has died aged 87 .,Sir Philip Carter died at his home.,Sir Philip Carter died on Thursday morning.,Sir Philip Carter died after a short illness.,Sir Philip Carter served Everton.,Sir Philip Carter served during three spells.,Sir Philip Carter joined the club in 1977.,Toffees chairman is Bill Kenwright.,Bill Kenwright pays tribute to Sir Philip Carter.,Bill Kenwright calls Sir Philip Carter a ' great man and Leader '.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,p,n,p,n,n,n,n,n,{},,
93,3D3B8GE8A6FS0JBKXTJK2M7IYRQ9PF,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:15:26 PDT 2020,2,BatchId:4050534;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:15:26 PDT 2020,,,3S4AW7T80G64YCN4F8ZNTHJ4637L4X,A2Y5ZQV27N0D0Z,Submitted,2020-05-23 17:33:37,2020-05-23 17:34:57,Tue May 26 17:34:57 PDT 2020,,,,80,0% (0/0),0% (0/0),0% (0/0),cnndm4303,neusumm_out,"['1248', '1249', '1250', '1251', '1252', '1253', '1254', '1255', '1256', '1257', '1258', '1259', '1260', '1261', '1262', '1263']",Former Everton Chairman and Life President Sir Phillip Carter passed away on Thursday . He was 87 . Carter also served as President of the Football League and a vice-president of the Football Association . Former Everton chairman Sir Philip Carter has died aged 87 .,Sir Philip Carter died at his home.,Sir Philip Carter died on Thursday morning.,Sir Philip Carter died after a short illness.,Sir Philip Carter served Everton.,Sir Philip Carter served during three spells.,Sir Philip Carter joined the club in 1977.,Toffees chairman is Bill Kenwright.,Bill Kenwright pays tribute to Sir Philip Carter.,Bill Kenwright calls Sir Philip Carter a ' great man and Leader '.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,n,n,p,n,n,n,n,n,{},,
94,3XQ4XW3OED0EDR6D418ZN44FF5NS2M,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:15:26 PDT 2020,2,BatchId:4050534;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:15:26 PDT 2020,,,3C6FJU71TVHNF9OIDTFV0TJUEWSYUK,A59L67EZKMC3V,Submitted,2020-05-23 22:08:36,2020-05-23 22:10:01,Tue May 26 22:10:01 PDT 2020,,,,85,0% (0/0),0% (0/0),0% (0/0),cnndm5626,neusumm_out,"['1216', '1217', '1218', '1219', '1220', '1221', '1222', '1223', '1224', '1225', '1226', '1227', '1228', '1229', '1230', '1231']","Michael Pulman , 33 , a care worker from Walsall , spent # 7,500 on a hair transplant to boost his self - esteem . Michael , has spent # 7,500 on a hair transplant which he believes will boost his self - esteem and happiness . Andrea Carter , 72 , from Leighton Buzzard , has her baggy jowls removed .",Harley Street is a top destination,Harley Street is a top destination for private cosmetic surgery.,Patients pay thousands for cosmetic treatments.,Patients hope treatment will change their lives.,Michael is 33.,"Michael spent 7,500.","Michael spent 7,500 on a hair transplant.",Michael got hair transplant to boost his self - esteem.,Andrea is 72.,Andrea pays for a facelift.,Andrea husband can't tell the difference after her facelift.,BLANK,BLANK,BLANK,BLANK,BLANK,p,n,n,n,n,n,n,n,n,p,p,p,p,p,p,p,{},,
95,3XQ4XW3OED0EDR6D418ZN44FF5NS2M,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:15:26 PDT 2020,2,BatchId:4050534;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:15:26 PDT 2020,,,3TMFV4NEPD2LS7M5VPW2J4GP6W78WK,AE3ZQZ2Z81Z11,Submitted,2020-05-23 17:33:32,2020-05-23 17:34:28,Tue May 26 17:34:28 PDT 2020,,,,56,0% (0/0),0% (0/0),0% (0/0),cnndm5626,neusumm_out,"['1216', '1217', '1218', '1219', '1220', '1221', '1222', '1223', '1224', '1225', '1226', '1227', '1228', '1229', '1230', '1231']","Michael Pulman , 33 , a care worker from Walsall , spent # 7,500 on a hair transplant to boost his self - esteem . Michael , has spent # 7,500 on a hair transplant which he believes will boost his self - esteem and happiness . Andrea Carter , 72 , from Leighton Buzzard , has her baggy jowls removed .",Harley Street is a top destination,Harley Street is a top destination for private cosmetic surgery.,Patients pay thousands for cosmetic treatments.,Patients hope treatment will change their lives.,Michael is 33.,"Michael spent 7,500.","Michael spent 7,500 on a hair transplant.",Michael got hair transplant to boost his self - esteem.,Andrea is 72.,Andrea pays for a facelift.,Andrea husband can't tell the difference after her facelift.,BLANK,BLANK,BLANK,BLANK,BLANK,p,n,n,n,n,n,n,n,n,p,p,p,p,p,p,p,{},,
96,3MA5N0ATUGZ21ORCDCO4KPTU2I5WKR,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:15:26 PDT 2020,2,BatchId:4050534;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:15:26 PDT 2020,,,36ZN444YTWM6C4PGDPHJFZXH6QTOIC,A314XJY8V1YL12,Submitted,2020-05-23 19:44:42,2020-05-23 19:45:40,Tue May 26 19:45:40 PDT 2020,,,,58,0% (0/0),0% (0/0),0% (0/0),cnndm3172,neusumm_out,"['1120', '1121', '1122', '1123', '1124', '1125', '1126', '1127', '1128', '1129', '1130', '1131', '1132', '1133', '1134', '1135']","Baron the German Shepherd was filmed as he helped get the dishes done at home in California . Footage shows the pup reaching up and grabbing rinsed goods between his teeth from the sink , before loading them into The Dishwasher . He then gets back up on his back legs to collect his next load .",Baron is a German Shepard.,Baron/Pup was filmed.,Baron/Pup helped get the dishes done at home,Baron/Pup's home is in California.,Baron/Pup was filmed when he helped get the dishes done at home.,Baron/Pup was professionally trained.,Baron/Pup was trained at the Hill Country K9 School.,"Baron/Pup dishwashing clip has been watched over 27,000 times.",Viewers have deemed the dog's cleaning antics ' cute '.,Viewers have deemed the dog's cleaning antics ' adorable '.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
97,3MA5N0ATUGZ21ORCDCO4KPTU2I5WKR,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:15:26 PDT 2020,2,BatchId:4050534;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:15:26 PDT 2020,,,3KB8R4ZV1JV8XJUCJWCUO3K2KECBGX,AE3ZQZ2Z81Z11,Submitted,2020-05-23 18:41:51,2020-05-23 18:42:34,Tue May 26 18:42:34 PDT 2020,,,,43,0% (0/0),0% (0/0),0% (0/0),cnndm3172,neusumm_out,"['1120', '1121', '1122', '1123', '1124', '1125', '1126', '1127', '1128', '1129', '1130', '1131', '1132', '1133', '1134', '1135']","Baron the German Shepherd was filmed as he helped get the dishes done at home in California . Footage shows the pup reaching up and grabbing rinsed goods between his teeth from the sink , before loading them into The Dishwasher . He then gets back up on his back legs to collect his next load .",Baron is a German Shepard.,Baron/Pup was filmed.,Baron/Pup helped get the dishes done at home,Baron/Pup's home is in California.,Baron/Pup was filmed when he helped get the dishes done at home.,Baron/Pup was professionally trained.,Baron/Pup was trained at the Hill Country K9 School.,"Baron/Pup dishwashing clip has been watched over 27,000 times.",Viewers have deemed the dog's cleaning antics ' cute '.,Viewers have deemed the dog's cleaning antics ' adorable '.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
99,3RTFSSG7UCUDLU9UYC05ZP69RIAWLU,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:15:26 PDT 2020,2,BatchId:4050534;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:15:26 PDT 2020,,,34HJIJKLPAK7UHZYTC1TGQH6X1I4V8,AYIFHDQSXQJ6B,Submitted,2020-05-23 18:31:43,2020-05-23 18:44:29,Tue May 26 18:44:29 PDT 2020,,,,766,0% (0/0),0% (0/0),0% (0/0),cnndm5231,neusumm_out,"['480', '481', '482', '483', '484', '485', '486', '487', '488', '489', '490', '491', '492', '493', '494', '495']","Using a human as their base , Pooches ace and Holly stood up high on their hind legs , with their front paws up . A pair of Border Collies were caught on camera performing a balancing act . These two Australian Dogs Have Got Talent ! .",Ace is a Border Collie.,Holly is a Border Collie.,The Border Collies (or Ace and Holly) were caught on camera.,The Border Collies performed a gravity defying feat.,The Border Collies were pooches.,The Border Collies / pooches stood on their hind legs.,The Border Collies stood on their owner/their trainer/Dai Aoki.,Dai Aoki is the trainer of the Border Collies/pooches.,Dai Aoki is the owner of the Border Collies/pooches.,The Border Collies have appeared in a number of videos.,The videos show the Border Collies showing off their tricks.,BLANK,BLANK,BLANK,BLANK,BLANK,n,p,n,n,n,n,n,p,p,p,n,p,p,n,n,n,{},,
100,3IZVJEBJ7E8ZW4BSMVEA9AIUIPPZ6F,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:15:26 PDT 2020,2,BatchId:4050534;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:15:26 PDT 2020,,,3TESA3PJ36Y48KUVLO0YFOFTSZPMM2,AHKYVHP6591H8,Submitted,2020-05-23 18:22:00,2020-05-23 18:46:11,Tue May 26 18:46:11 PDT 2020,,,,1451,100% (31/31),100% (31/31),100% (31/31),cnndm11049,neusumm_out,"['96', '97', '98', '99', '100', '101', '102', '103', '104', '105', '106', '107', '108', '109', '110', '111']","That's a wrap - Mercedes - Benz Fashion Week Australia came to a close on Thursday night in Sydney , with the Johanna Johnson show bringing the event to a spectacular close with her Hollywood - inspired Sirens ' call presentation . Couture Creations . Strong is the new skinny .",Fashion Week was in Australia.,Mercedes-Benz Fashion Week was in Australia.,Fashion week was in 2015.,Fashion week ended on Thursday night.,Fashion week ended in Sydney.,Maticevski was a stand-out show.,Romance was born was a stand-out show.,Tome was a stand-out show.,Steven Khalil was a stand-out show.,Johanna Johnson was a stand-out show.,Sheer fabrics were recurring trends.,Metallic fabrics were recurring trends.,Slouchy silhouettes were recurring trends.,Voluminous silhouettes were recurring trends.,BLANK,BLANK,n,n,n,n,n,n,n,p,p,n,p,p,n,n,n,n,{},,
101,3IZVJEBJ7E8ZW4BSMVEA9AIUIPPZ6F,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:15:26 PDT 2020,2,BatchId:4050534;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:15:26 PDT 2020,,,3URFVVM16A6NKZYN9FHEE0SWKP2ZUG,A1YGF0LJJGB30G,Submitted,2020-05-23 17:32:08,2020-05-23 17:33:06,Tue May 26 17:33:06 PDT 2020,,,,58,0% (0/0),0% (0/0),0% (0/0),cnndm11049,neusumm_out,"['96', '97', '98', '99', '100', '101', '102', '103', '104', '105', '106', '107', '108', '109', '110', '111']","That's a wrap - Mercedes - Benz Fashion Week Australia came to a close on Thursday night in Sydney , with the Johanna Johnson show bringing the event to a spectacular close with her Hollywood - inspired Sirens ' call presentation . Couture Creations . Strong is the new skinny .",Fashion Week was in Australia.,Mercedes-Benz Fashion Week was in Australia.,Fashion week was in 2015.,Fashion week ended on Thursday night.,Fashion week ended in Sydney.,Maticevski was a stand-out show.,Romance was born was a stand-out show.,Tome was a stand-out show.,Steven Khalil was a stand-out show.,Johanna Johnson was a stand-out show.,Sheer fabrics were recurring trends.,Metallic fabrics were recurring trends.,Slouchy silhouettes were recurring trends.,Voluminous silhouettes were recurring trends.,BLANK,BLANK,n,n,n,n,n,n,n,p,p,n,p,p,n,n,n,n,{},,
102,3PEG1BH7BIFADLT1ILS8XBG9SHNKBZ,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:15:26 PDT 2020,2,BatchId:4050534;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:15:26 PDT 2020,,,30BXRYBRP9LELINYYTQ8WH9O9F1WHR,AHKYVHP6591H8,Submitted,2020-05-23 18:02:06,2020-05-23 18:29:33,Tue May 26 18:29:33 PDT 2020,,,,1647,100% (31/31),100% (31/31),100% (31/31),cnndm10595,neusumm_out,"['976', '977', '978', '979', '980', '981', '982', '983', '984', '985', '986', '987', '988', '989', '990', '991']",Arsenal defender Per Mertesacker has tipped compatriot Jurgen Klopp to make his mark in the Barclays Premier League if he opts to continue his career in England . Arsenal vice-captain Per Mertesacker says Klopp would be a top manager in the Premier League . Jurgen Klopp has revealed he will be vacating his role as Borussia Dortmund boss at the end of the season .,Jurgen Klopp will leave Borussia Dortmund.,Jurgen Klopp will leave at the end of the season.,Borussia Dortmund is a German team.,Jurgen Klopp enjoyed success with the club.,Jurgen Klopp had seven - year stint at the club.,Jurgen Klopp is linked with Manchester City.,Jurgen Klopp is linked with Manchester United.,Jurgen Klopp is linked with Arsenal.,Per Mertesacker made a statement about Jurgen Klopp.,Per Mertesacker would like to see Klopp in the Premier League.,Jurgen Klopp is the boss of a German club.,BLANK,BLANK,BLANK,BLANK,BLANK,p,n,n,n,n,n,n,p,p,n,n,n,n,n,n,p,{},,
103,3PEG1BH7BIFADLT1ILS8XBG9SHNKBZ,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:15:26 PDT 2020,2,BatchId:4050534;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:15:26 PDT 2020,,,3JNQLM5FT9AUVY8HBUGZ02M6MPRL2H,AE3ZQZ2Z81Z11,Submitted,2020-05-23 19:42:38,2020-05-23 19:43:45,Tue May 26 19:43:45 PDT 2020,,,,67,0% (0/0),0% (0/0),0% (0/0),cnndm10595,neusumm_out,"['976', '977', '978', '979', '980', '981', '982', '983', '984', '985', '986', '987', '988', '989', '990', '991']",Arsenal defender Per Mertesacker has tipped compatriot Jurgen Klopp to make his mark in the Barclays Premier League if he opts to continue his career in England . Arsenal vice-captain Per Mertesacker says Klopp would be a top manager in the Premier League . Jurgen Klopp has revealed he will be vacating his role as Borussia Dortmund boss at the end of the season .,Jurgen Klopp will leave Borussia Dortmund.,Jurgen Klopp will leave at the end of the season.,Borussia Dortmund is a German team.,Jurgen Klopp enjoyed success with the club.,Jurgen Klopp had seven - year stint at the club.,Jurgen Klopp is linked with Manchester City.,Jurgen Klopp is linked with Manchester United.,Jurgen Klopp is linked with Arsenal.,Per Mertesacker made a statement about Jurgen Klopp.,Per Mertesacker would like to see Klopp in the Premier League.,Jurgen Klopp is the boss of a German club.,BLANK,BLANK,BLANK,BLANK,BLANK,p,n,n,n,n,n,n,p,p,n,p,n,n,n,n,n,{},,
104,3JHB4BPSGOXD0VCZX6Y92RXS3NC9Q6,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:15:26 PDT 2020,2,BatchId:4050534;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:15:26 PDT 2020,,,3C2NJ6JBKF5KJYB2N7WEDUQVRKHN2B,A110SC5K5Y3IHS,Submitted,2020-05-23 18:14:46,2020-05-23 18:30:57,Tue May 26 18:30:57 PDT 2020,,,,971,0% (0/0),0% (0/0),0% (0/0),cnndm10542,neusumm_out,"['928', '929', '930', '931', '932', '933', '934', '935', '936', '937', '938', '939', '940', '941', '942', '943']","Dundee United Striker Nadir CIFTCI celebrated a goal by blowing a kiss at opposition goalkeeper Scott Bain , but the Turkish midfielder was the one left blushing as his side lost away at rivals Dundee . Former Portsmouth Ace CIFTCI briefly levelled the scores at Dens Park when he slotted home a penalty after Greg Stewart had given the hosts the lead . The 23 - year - old celebrated by trying to Rile Dundee No 1 Bain , but his actions came back to haunt him as the Dark Blues earned all three points thanks to further goals from Jake McPake and Paul Heffernan .",Nadir Ciftci celebrated.,Nadir Ciftci blew a kiss.,The kiss was directed to rival goalkeeper.,The rival goalkeeper was Scott Bain.,Ciftci was left blushing.,Rivals earned an impressive victory .,The win gave hosts / Dundee their first Derby win in more than a decade .,The win was a Dundee win.,Hosts were Dundee.,Greg Stewart scored goal/goals.,Jake mcpake scored goal/goals.,Paul Heffernen scored goal/goals.,The goals secured a win.,BLANK,BLANK,BLANK,p,p,p,p,n,n,n,p,p,p,p,p,p,n,p,p,{},,
